index	ldl	gluc	tc	tg	freeze_dried	pos_bio	Löpnr	batch_bio	protein	filename	batch	tank	line	diet	Exp	date	filename9	filename10	overfeeding	cholesterol	glucose	VAST	plate	Imaged	age	tod	early_nwt	early_dich	late_nwt	late_dich	sec16b_dich	late_wt	late_inframe	late_frameshift	late_Area_total	late_wt_call	early_wt	early_inframe	early_frameshift	early_Area_total	early_wt_call	gene	qRNA	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	ROI_edge	LocalName	NrLipids	LiverRefinedArea	LipidArea	AverageLipidsIntensity	AverageLipidsBGIntensity	PostCheckValid	LiverArea	NrofSpots	bld	bodyfat	Length_1_1	Area_1_1	Border_1_1	Border_size_1_1	BodyPigm_Total_1_1	BodyPigm_Average_1_1	BodyPigm_Stdev_1_1	Length_1_4	Area_1_4	Border_1_4	Border_size_1_4	BodyPigm_Total_1_4	BodyPigm_Average_1_4	BodyPigm_Stdev_1_4	Length_1_7	Area_1_7	Border_1_7	Border_size_1_7	BodyPigm_Total_1_7	BodyPigm_Average_1_7	BodyPigm_Stdev_1_7	Length_1_10	Area_1_10	Border_1_10	Border_size_1_10	BodyPigm_Total_1_10	BodyPigm_Average_1_10	BodyPigm_Stdev_1_10	Date	length	Border_size_length	dorsal_area	lateral_area	Border_size_lat_area	length_Res	dorsal_area_Res	lateral_area_Res	tc_Res	tg_Res	gluc_Res	ldl_Res	tc_Res1	tg_Res1	gluc_Res1	ldl_Res1	NrCells_Res1	Volume_Res1	CellVolume_Av_Res1	CellVolume_Stdev_Res1	CellInt_Av_Res1	CellInt_Stdev_Res1	IV_Res1	ISA_Res1	IED_Res1	IPAL1_Res1	IPAL2_Res1	IPAL3_Res1	NrLipids_Res1	LiverRefinedArea_Res1	NrLipids_Res2	intlength	intdorsal_area	intlateral_area	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3	intNrLipids	intLiverRefinedArea	intldl	inttg	inttc	intgluc
AN010	35.372054	12.479239	55.698751	116.46102	0	10	10	42	18.026817	InsH2Bfabp_CD15_10dpf_vast01_tank01_plate01_sec16b_200817_0900_b02	19	73	insH2Bfabp	CD15	SEC16B	200817	0900	b02	1	0	0	1	1	1	10	1	.8402812	1	1	1	1	0	0	1	339	0	.15971873	0	.84028127	1991	1	SEC16B	3	209032	9954	8545	44	10	21	1	1212066	71899	93	196	120	49	0	200817_200817_0900_b02	31	160612	1488	59.363363	130.17422	1	19929	119	7.634169	0	4217.5552	1192341.3	1	2	1.791e+09	6997.3444	16864.878	4180.5437	1571385.5	0	0	1.886e+09	7365.3742	15905.588	4267.1707	1201223.8	1	4	1.803e+09	7041.6397	16905.988	4170.4158	1586219.5	0	0	1.988e+09	7765.8387	16306.349	8/17/2020 10:32	4217.555	2	1192341	1571386	0	-128.9195	75861.57	121384.5	7.422911	7.722826	3.37556	8.958969	7.250713	4.924857	3.058392	8.071681	-13.84432	-44156.67	2437.624	2581.814	-12.93707	-.7039474	-285168.8	-14545.46	-3.944829	6.994609	-7.954125	-11.20514	-65.71687	29398.44	-77.31254	-.159222	-.3146702	-.1898871	-1.534121	-.7271971	1.719484	1.386603	-.4156972	-.1239993	-.7271971	-.7271971	-.6036857	.3360381	-.3888753	-1.166479	-.7726002	.2517881	.8234425	.4015985	.9794337	.3203303
AN003	30.950547	8.6394733	43.039944	88.611649	0	3	3	42	20.701483	InsH2Bfabp_CD15_10dpf_vast01_tank01_plate01_sec16b_200817_0900_c01	19	73	insH2Bfabp	CD15	SEC16B	200817	0900	c01	1	0	0	1	1	1	10	1	1	1	1	1	1	0	0	1	210	0	0	.16100629	.83899371	3180	1	SEC16B	3	258164	7593	6060	55	11	34	1	1197500	82043	96	170	112	66	1	200817_200817_0900_c01	232	129778	14472	77.832255	119.47603	1	16864	168		0	4146.0195	1036584.5	0	0	1.527e+09	5965.9481	15689.222	3923.4765	1329944.5	0	0	1.551e+09	6056.7261	14667.237	4144.7858	1039276.1	0	0	1.527e+09	5965.4999	15662.285	3904.8751	1350072	0	0	1.604e+09	6265.6608	14873.107	8/17/2020 9:55	4146.02	0	1036585	1329945	0	-253.4939	-28613.29	-82755.63	-5.367654	-20.29405	-.422456	4.565804	-6.115862	-25.756	-1.133196	3.276018	-.844323	4975.33	76.62419	96.81457	-1.937069	.2960526	-299734.8	-4401.456	-.9448289	-19.00539	-15.95413	5.794863	135.2831	-1435.558	143.9991	-.3626485	-1.128672	-1.25125	-.1489679	.1239993	.3447755	.3915859	.3273264	.2160518	-.7488504	-.2414446	-.4067242	-.4980894	-.8160462	.664174	1.481197	-.4114769	.3680707	-.2066066	.2692676	-.3887841
AN004	8.8430135	8.3994879	40.508182	98.738695	0	4	4	42	14.817217	InsH2Bfabp_CD15_10dpf_vast01_tank01_plate01_sec16b_200817_0900_d01	19	73	insH2Bfabp	CD15	SEC16B	200817	0900	d01	1	0	0	1	1	1	10	1	.8046009	1	1	1	1	0	0	1	407	0	.19539911	.33037694	.47422395	3608	1	SEC16B	3	252073	7202	5801	63	16	35	1	1525214	86034	83	225	144	61	0	200817_200817_0900_d01	139	115292	7121	74.72175	106.56717	1	16544	188	0	0	4167.3633	1093198.9	0	0	1.662e+09	6490.6774	16578.214	4041.4988	1461984.9	0	0	1.694e+09	6616.3386	15214.448	4279.1108	1095651.2	0	0	1.650e+09	6446.8472	16460.856	4025.535	1476669.3	0	0	1.742e+09	6805.95	15337.741	8/17/2020 9:59	4167.363	0	1093199	1461985	0	-232.1502	20961.37	38155.45	-7.880593	-10.14308	-.6684057	-17.54578	-6.984212	-9.181517	-.5044809	-17.67464	.155677	-1115.67	-314.3758	-162.1854	6.062931	5.296052	27979.21	-410.4559	-13.94483	35.99461	16.04588	.7948626	42.28313	-15921.56	60.54157	-.2988425	-.8139691	-.7325131	-.0082456	.024739	-.0577505	.2175053	.8994349	1.482686	-.0412391	-.0908251	-1.103669	1.059277	.8392736	0	.6004704	-.6370437	-3.015672	-.0320596	.115652	-.4413297
AN005	15.475274	10.079385	43.039944	141.77864	0	5	5	42	16.600328	InsH2Bfabp_CD15_10dpf_vast01_tank01_plate01_sec16b_200817_0900_e01	19	73	insH2Bfabp	CD15	SEC16B	200817	0900	e01	1	0	0	1	1	1	10	1	.1023689	0	0	0	0	1	0	0	660	1	.89763113	0	.10236887	7092	1	SEC16B	1	324514	5795	4873	56	15	56	1	1971817	111908	97	202	152	73	0	200817_200817_0900_e01	30	150879	1606	68.927824	172.83212	1	18290	41	11.87537	0	4359.0089	1301084	1	11	1.990e+09	7772.154	17903.387	4377.491	1656172.5	1	16	1.954e+09	7633.1471	16221.359	4393.7076	1311013.2	1	12	1.995e+09	7792.5998	17881.429	4383.3387	1696397.7	1	5	2.044e+09	7982.7083	16471.043	8/17/2020 10:08	4359.009	11	1301084	1696398	5	251.2087	13355.09	119773.6	-5.330009	32.9208	1.005528	-10.91757	-4.966136	31.88491	.9036056	-11.42314	21.15568	71325.33	-1721.376	-1090.185	-.937069	4.296052	474582.2	25463.54	.0551712	12.99461	24.04588	12.79486	-66.71687	19665.44	-71.90102	.3305772	.6004704	.7524055	2.331313	1.044936	-1.886627	-.5205949	.3977839	1.21679	.793251	1.103669	-.3273264	.4247038	1.044936	1.308247	-.8245299	.0377594	-1.311338	.9141961	.2692676	-.1451209
AN006	24.318287	12.479239	48.103467	118.99279	0	6	6	42	18.294283	InsH2Bfabp_CD15_10dpf_vast01_tank01_plate01_sec16b_200817_0900_f01	19	73	insH2Bfabp	CD15	SEC16B	200817	0900	f01	1	0	0	1	1	1	10	1	.5627705		1	1	1	0	0	1	635	0	.43722944	.18691113	.37585944	3927	1	SEC16B	3	225644	6447	3702	81	12	35	1	1282846	84049	94	173	133	58	0	200817_200817_0900_f01	13	117236	548	56.949599	93.598643	1	20353	51	126.3879	0	4227.8531	1237710.6	1	14	1.849e+09	7222.7943	17107.94	4245.6136	1621629.6	1	17	1.874e+09	7320.7103	15823.719	4230.7418	1242316.3	1	14	1.838e+09	7179.4493	17015.416	4235.0199	1640680.5	1	20	1.958e+09	7649.5896	16083.774	8/17/2020 10:12	4227.853	14	1237711	1621630	17	199.6111	-48291.17	-13481.61	-.2476636	10.15887	3.399417	-2.078603	-.3909827	7.223468	3.04491	-2.94302	.155677	-27544.67	-1069.376	-2261.186	24.06293	1.296053	-214388.8	-2395.456	-2.944829	-16.00539	5.045875	-2.205137	-83.71687	-13977.56	-66.73902	-.1439472	.0377594	.1287059	-.0082456	-.451935	-.9118606	-1.716379	2.133366	.4980894	-.5262936	-.1573107	-.5453304	-.4247038	.2244998	-.3711493	-1.357259	-.5824836	-.4307273	.4542952	.5302942	.3203303
AN007	33.161301	5.2796781	37.976421	65.825797	0	7	7	42	14.549751	InsH2Bfabp_CD15_10dpf_vast01_tank01_plate01_sec16b_200817_0900_g01	19	73	insH2Bfabp	CD15	SEC16B	200817	0900	g01	1	0	0	1	1	1	10	1	1	1			1						0	.65673352	.34326648	1745	1	SEC16B	3	245669	7445	6582	48	10	33	1	1549805	92300	97	197	139	65	0	200817_200817_0900_g01	78	118870	2976	44.806529	67.629544	1	16221	323	0	0	4173.6918	1024262.7	0	0	1.573e+09	6143.9431	16306.562	3992.3223	1386887.8	0	0	1.637e+09	6394.7804	15032.297	4195.1337	1028419.8	0	0	1.583e+09	6184.1345	16332.557	3987.3526	1391344	0	0	1.651e+09	6449.0895	15075.429	8/17/2020 10:18	4173.692	0	1024263	1386888	0	-225.8216	-50062.16	-40241.48	-10.35589	-42.98419	-3.806108	6.760362	-9.462178	-41.84612	-3.604233	6.627762	-1.844323	-7519.67	-71.37581	618.8146	-8.937069	-.7039474	52570.21	5855.544	.0551712	7.994609	11.04587	4.794863	-18.71687	-12343.56	-2.815404	-.2517881	-1.18773	-.9959445	-.2755487	-.1573107	.2927191	.5982564	-.1156944	-.1239993	.0082456	.1740297	-.3273264	.3623302	.5453304	.5074458	-.0377594	-.5470603	.5958401	-.6250027	-.0288527	-1.075723
AN008	19.89678	8.3994879	35.44466	78.484604	0	8	8	42	16.154551	InsH2Bfabp_CD15_10dpf_vast01_tank01_plate01_sec16b_200817_0900_h01	19	73	insH2Bfabp	CD15	SEC16B	200817	0900	h01	1	0	0	1	1	1	10	1	.0658667	0	1	1	1	0	0	1	427	0	.93413327	0	.06586673	3917	1	SEC16B	3	222277	5849	4845	71	17	38	1	1414878	93249	100	155	134	69	0	200817_200817_0900_h01	48	123582	2591	70.154983	121.44188	1	14010	70	8.48241	0	4233.3212	1089759.5	0	0	1.607e+09	6275.4793	16084.714	4123.6152	1484863.9	0	0	1.673e+09	6533.5293	14875.801	4283.1626	1088114.6	0	0	1.599e+09	6247.8865	16033.163	4118.4081	1491712.6	0	0	1.710e+09	6678.0964	14967.462	8/17/2020 10:24	4233.321	0	1089760	1484864	0	-166.1922	-4232.646	26641.91	-12.86883	-30.30145	-.6922629	-6.508207	-12.457	-30.96498	-.7297106	-6.981768	3.155677	-30911.67	-1667.376	-1118.185	14.06293	6.296052	-82356.79	6804.544	3.055171	-34.00539	6.045875	8.794863	-48.71687	-7631.558	-35.91939	-.1287059	-.8787846	-.5296054	.3360381	-.5262936	-1.482686	-.5590041	1.348083	1.684395	-.1907976	.2076192	-.0742776	-.9118606	.3186394	.9630423	-.5209385	-.4781687	-.9725657	-.4155363	-.1902607	-.4413297
AN043	38.688184	12.239254	68.357558	182.28682	0	43	43	42	21.147261	InsH2Bfabp_CD15_10dpf_vast01_tank01_plate03_sec16b_200817_1330_c06	19	73	insH2Bfabp	CD15	SEC16B	200817	1330	c06	1	0	0	1	3	1	10	5.5	.0783569	0	0	0	0	1	0	0	934	1	.92164308	0	.07835692	5794	1	SEC16B	1	277350	6934	3884	45	7	40	1	1979959	109485	108	217	137	67	0	200817_200817_1330_c06	63	176053	2977	63.793843	125.86665	1	19987	55	16.11658	0	4530.1885	1415180.1	1	15	2.248e+09	8782.6223	19093.975	4518.9384	1730940.6	1	4	2.174e+09	8494.0301	17294.143	4518.9384	1392390.7	1	12	2.203e+09	8604.9381	18881.678	4525.8326	1772033.1	1	2	2.255e+09	8808.4939	17437.715	8/17/2020 1:44	4530.188	15	1415180	1730941	4	528.4659	15616.45	75630.93	20.70286	74.33827	2.938752	12.14149	18.77984	66.82354	2.137243	9.997211	5.155677	24161.33	-582.3758	-2079.186	-11.93707	-3.703947	482724.2	23040.54	11.05517	27.99461	9.045875	6.794863	-33.71687	44839.44	-55.48414	.9241241	1.437407	.9959445	.5938214	.3623302	-.451935	-1.58669	-.3099763	-1.199681	.8629628	1.01688	.7271971	.8045964	.4610861	.7708607	-.2595891	.6004704	1.128819	1.609913	1.725713	.2633151
AN044	35.372054	8.1595025	50.635228	103.80222	0	44	44	42	12.231707	InsH2Bfabp_CD15_10dpf_vast01_tank01_plate03_sec16b_200817_1330_d06	19	73	insH2Bfabp	CD15	SEC16B	200817	1330	d06	1	0	0	1	3	1	10	5.5	.6456991		1	1	1	0	0	1	510	0	.35430087	.3690792	.27661993	5278	1	SEC16B	3	183728	8351	7747	69	15	22	1	1137189	66102	94	186	118	43	0	200817_200817_1330_d06	32	112350	1870	55.421437	132.05845	1	13202	184	0	0	4415.5712	1098253.2	0	0	1.694e+09	6617.6116	16706.865	4151.0118	1462074.6	0	0	1.715e+09	6697.6069	15295.716	4287.5872	1099270	0	0	1.687e+09	6588.0754	16646.99	4129.3445	1488721.9	0	0	1.780e+09	6953.2125	15495.155	8/17/2020 1:47	4415.571	0	1098253	1462075	0	16.05782	-55849.73	-91178.11	2.999355	-4.122402	-1.146964	8.821312	3.581638	-1.884409	-.6229081	8.445868	-12.84432	-69460.67	834.6242	1783.815	12.06293	4.296052	-360045.8	-20342.46	-2.944829	-3.005391	-9.954125	-17.20514	-64.71687	-18863.56	-44.52042	.5123105	-.7129065	-.7129065	-1.390182	-1.308247	.8629628	1.040703	1.234262	1.21679	-.8392736	-1.073839	-.5453304	.0164917	-.5549229	-1.619856	-.7325131	-.6935702	.8234425	.0834373	.6805383	-.4842547
AN045	22.107534	5.9996342	40.508182	83.548126	0	45	45	42	8.2197077	InsH2Bfabp_CD15_10dpf_vast01_tank01_plate03_sec16b_200817_1330_e06	19	73	insH2Bfabp	CD15	SEC16B	200817	1330	e06	1	0	0	1	3	1	10	5.5	1	1	1	1	1	0	0	1	185	0	0	.22659906	.77340094	2564	1	SEC16B	3	212574	5314	4924	80	19	40	1	1402146	82626	103	165	121	62	0	200817_200817_1330_e06	242	131318	16532	88.435839	118.35603	1	17076	150	0	0	4211.8465	1089550.2	0	0	1.661e+09	6487.2299	16495.453	4074.516	1433692.6	0	0	1.716e+09	6705.0676	15403.658	4311.7201	1095142.8	0	0	1.662e+09	6490.8587	16451.784	3966.0655	1453730.5	0	0	1.777e+09	6941.6479	15586.608	8/17/2020 1:51	4211.847	0	1089550	1433693	0	-187.6668	2640.854	-13331.82	-7.108868	-24.35256	-3.312797	-4.447257	-5.413612	-17.74734	-2.192573	-4.037245	5.155677	-40614.67	-2202.376	-1039.185	23.06293	8.296053	-95088.79	-3818.456	6.055171	-24.00539	-6.954125	1.794863	145.2831	104.4421	152.9846	-.174534	-.9012228	-.8567804	.5938214	-.6848778	-2.717438	-.482939	1.994911	2.133366	-.2414446	-.2076192	.1907976	-.6539285	-.3360381	.1323128	1.633282	-.3465683	-.6785297	-.309379	.115652	-.9321054
AN046	22.107534	7.6795318	40.508182	78.484604	0	46	46	42	18.205128	InsH2Bfabp_CD15_10dpf_vast01_tank01_plate03_sec16b_200817_1330_f06	19	73	insH2Bfabp	CD15	SEC16B	200817	1330	f06	1	0	0	1	3	1	10	5.5	1	1	1	1	1	0	0	1	206	0	0	.06842105	.93157895	3610	1	SEC16B	3	213919	6901	5222	76	15	31	1	1246641	75050	99	188	118	52	0	200817_200817_1330_f06	212	125921	13997	67.709661	102.25176	1	16087	280	0	0	4074.839	1089191.3	1	10	1.697e+09	6628.4172	16832.192	4075.1582	1472482.3	1	16	1.756e+09	6859.4173	15449.865	4059.4373	1090088.5	1	11	1.696e+09	6623.2903	16798.534	4076.6991	1490187.4	1	19	1.830e+09	7148.8622	15739.6	8/17/2020 1:58	4074.839	10	1089191	1472482	16	-59.48065	-90967.35	-72269.71	-7.090045	-29.39216	-1.638863	-4.451306	-8.256284	-33.79284	-2.004569	-6.06294	-3.844323	-39269.67	-615.3758	-741.1854	19.06293	4.296052	-250593.8	-11394.46	2.055171	-1.005391	-9.954125	-8.205137	115.2831	-5292.558	126.5398	-.6004704	-.9241241	-.5646834	-.5168467	-.664174	-.4702759	-.2345352	1.651266	1.21679	-.6848778	-.451935	-.1992013	.1656644	-.5549229	-.9630423	1.302425	-.4445756	-.6785297	-.4155363	.115652	-.5654101
AN047	28.739794	13.679166	53.166989	136.71512	0	47	47	42	7.6847745	InsH2Bfabp_CD15_10dpf_vast01_tank01_plate03_sec16b_200817_1330_g06	19	73	insH2Bfabp	CD15	SEC16B	200817	1330	g06	1	0	0	1	3	1	10	5.5	.5203575		1	1	1	0	0	1	346	0	.4796425	.05024826	.47010924	5035	1	SEC16B	3	339183	7709	4773	50	9	44	1	1839157	104615	117	204	123	64	1	200817_200817_1330_g06	206	162518	10472	59.043139	90.191	1	20874	393	0	0	4644.0121	1234989	0	0	1.875e+09	7325.7127	17364.727	4419.0884	1625128.8	0	0	1.917e+09	7486.7243	16179.925	4648.7592	1236125.5	0	0	1.858e+09	7259.5482	17249.067	4413.7691	1657578.1	0	0	1.987e+09	7761.0963	16328.631	8/17/2020 2:02	4644.012	0	1234989	1625129	0	244.4987	5540.491	-47240.12	5.587584	28.86228	4.354806	2.176906	7.382318	35.97686	5.553378	2.655941	9.155677	85994.33	192.6242	-1190.185	-6.937069	-1.703947	341922.2	18170.54	20.05517	14.99461	-4.954125	3.794863	109.2831	31304.44	96.43191	1.437407	-.0075502	.1898871	1.044936	1.308247	.451935	-.6589408	.0494931	-.4610861	.4702759	.6848778	1.270385	.5453304	-.2160518	.3623302	1.25125	.3305772	.1289011	.8480332	.8388838	.554134
AN048	27.634417	8.6394733	37.976421	60.762274	0	48	48	42	13.836507	InsH2Bfabp_CD15_10dpf_vast01_tank01_plate03_sec16b_200817_1330_h06	19	73	insH2Bfabp	CD15	SEC16B	200817	1330	h06	1	0	0	1	3	1	10	5.5	.0959246	0	0	0	0	1	0	0	402	1	.90407541	0	.09592459	3607	1	SEC16B	1	189446	6766	3907	67	8	28	1	1164848	74217	91	142	136	60	0	200817_200817_1330_h06	174	137890	10126	40.402885	71.458148	1	17660	314	0	1	4344.3393	1115031.1	0	0	1.644e+09	6422.9161	16204.708	4063.9032	1442874.1	0	0	1.645e+09	6423.8504	14957.271	4206.2687	1096219.5	0	0	1.599e+09	6245.6054	15974.332	4038.6376	1469551.4	0	0	1.715e+09	6699.5164	15131.442	8/17/2020 2:05	4344.339	0	1115031	1442874	0	-55.17411	-15577.62	-73236.08	-9.584162	-47.06663	-.6908505	1.06748	-9.562373	-46.74748	-.4079524	.2936933	-6.844323	-63742.67	-750.3758	-2056.186	10.06293	-2.703947	-332386.8	-12227.46	-5.944829	-47.00539	8.045875	-.2051374	77.28313	6676.442	80.65536	.2674059	-.6186536	-.8139691	-.8045964	-1.166479	-.6848778	-1.530764	1.150349	-.8276041	-.793251	-.5453304	-.7164975	-1.270385	.4067242	-.1073974	.9836224	-.2207319	.0032136	-.688642	-.0288527	-.3887841
AN049	36.477431	5.5196635	55.698751	96.206933	0	49	49	42	18.650906	InsH2Bfabp_CD15_10dpf_vast01_tank01_plate04_sec16b_200817_1330_a10	19	73	insH2Bfabp	CD15	SEC16B	200817	1330	a10	1	0	0	1	4	1	10	5.5	1	1	1	1	1	0	0	1	769	0	0	.06575343	.93424657	4015	1	SEC16B	3	199984	7142	3957	63	8	28	1	1180636	71553	103	164	111	60	0	200817_200817_1330_a10	77	110278	4563	45.977981	83.111316	1	13424	230	0	0	4317.7574	1098103.6	0	0	1.593e+09	6221.5308	15844.11	4184.1978	1444907.8	0	0	1.621e+09	6330.62	14760.093	4309.545	1096578.4	0	0	1.574e+09	6149.3728	15723.207	4175.6691	1479749.8	0	0	1.701e+09	6645.8598	15012.099	8/17/2020 2:08	4317.757	0	1098104	1444908	0	-81.75614	-23737.68	-57341.64	8.156991	-11.59804	-3.816625	9.906446	6.78556	-16.60555	-4.250473	8.14803	-6.844323	-53204.67	-374.3758	-2006.185	6.062931	-2.703947	-316598.8	-14891.46	6.055171	-25.00539	-16.95412	-.2051374	-19.71687	-20935.56	1.844491	.174534	-.7325131	-.793115	-.8045964	-.9371445	-.1740297	-1.431392	.8994349	-.8276041	-.7708607	-.7708607	.1907976	-.6953402	-.8749908	-.1073974	-.0680031	-.7325131	.9222268	-.0802211	.9794337	-1.014684
AN050	21.002157	8.6394733	25.317614	35.44466	0	1	50	43	22.127972	InsH2Bfabp_CD15_10dpf_vast01_tank01_plate04_sec16b_200817_1330_b10	19	73	insH2Bfabp	CD15	SEC16B	200817	1330	b10	1	0	0	1	4	1	10	5.5	.0782431	0	0	0	0	1	0	0	1381	1	.9217569	0	.0782431	4895	1	SEC16B	1	211787	7060	6543	79	16	30	1	972190	71190	85	167	124	59	0	200817_200817_1330_b10	186	93639	14457	30.465322	31.705181	1	11632	40	0	1	3811.6246	935647.58	0	0	1.472e+09	5749.8277	15788.453	3670.448	1253740.8	0	0	1.441e+09	5627.7424	13908.501	3811.8168	950152.59	0	0	1.479e+09	5775.9711	15748.044	3676.794	1264118.7	0	0	1.507e+09	5885.4956	14247.642	8/17/2020 2:13	3811.625	0	935647.6	1253741	0	-587.889	-19258.21	15404.61	-10.59677	-31.64478	.5411479	-4.832962	-11.13167	-38.95763	-.3588739	-7.676743	-4.844323	-41401.67	-456.3758	579.8146	22.06293	5.296052	-525044.8	-15254.46	-11.94483	-22.00539	-3.954125	-1.205137	89.28313	-37574.56	121.8053	-1.021054	-2.031852	-1.760558	-.6036857	-.7058794	-.2414446	.5785188	1.839855	1.482686	-1.103669	-.793251	-.9630423	-.5938214	-.1656644	-.2584591	1.100569	-.9241241	-.8324975	-1.083081	-.829804	-.3887841
AN051	30.950547	6.479605	37.976421	86.079888	0	2	51	43	14.906373	InsH2Bfabp_CD15_10dpf_vast01_tank01_plate04_sec16b_200817_1330_c10	19	73	insH2Bfabp	CD15	SEC16B	200817	1330	c10	1	0	0	1	4	1	10	5.5	1	1	1	1	1	0	0	1	204	0	0	.07090216	.92909784	3935	1	SEC16B	3	307926	7161	5357	44	9	43	1	1971199	106187	97	256	131	74	0	200817_200817_1330_c10	98	76610	22	36.116973	47.689651	1	14434	68	0	1	4676.2418	1274855.3	0	0	1.856e+09	7251.687	16888.121	4398.3746	1638706.7	0	0	1.878e+09	7335.4187	15754.719	4660.3024	1274317	0	0	1.840e+09	7186.9977	16810.945	4410.1053	1682640.4	0	0	1.983e+09	7747.8602	16009.073	8/17/2020 2:18	4676.242	0	1274855	1638707	0	276.7282	34776.75	-50467.7	2.080863	19.01438	-1.624685	5.11138	3.570277	19.59381	-1.451115	3.696722	8.155677	54737.33	-355.3758	-606.1854	-12.93707	-1.703947	473964.2	19742.54	.0551712	66.99461	3.045875	13.79486	1.283133	-54603.56	45.02295	1.760558	.2830892	.3146702	.9118606	.7708607	-.1406355	-.1331943	-.4156972	-.4610861	.7708607	.8392736	-.3273264	1.589968	.0825485	1.368829	.2830892	-1.18773	.3680707	-.2593095	-.0288527	-.8324975
AN052	35.372054	5.0396927	43.039944	73.421081	0	3	52	43	18.472595	InsH2Bfabp_CD15_10dpf_vast01_tank01_plate04_sec16b_200817_1330_d10	19	73	insH2Bfabp	CD15	SEC16B	200817	1330	d10	1	0	0	1	4	1	10	5.5	.0770088	0	0	0	0	1	0	0	978	1	.92299125	0	.07700875	6285	1	SEC16B	1	244595	6794	4716	75	12	36	1	2046814	90348	102	259	127	55	0	200817_200817_1330_d10	83	120932	3898	59.387936	80.676508	1	14790	186	0	0	4305.7925	1094544.7	0	0	1.658e+09	6476.3515	16433.537	4107.1223	1435307.6	0	0	1.718e+09	6710.3907	15421.42	4141.2883	1085961.3	0	0	1.623e+09	6340.7603	16245.448	4096.8092	1453909.9	0	0	1.771e+09	6917.9149	15537.875	8/17/2020 2:22	4305.792	0	1094545	1435308	0	-93.72099	-23350.37	-60703.05	7.163208	6.379504	-3.070561	9.528838	7.613814	3.003131	-3.428074	7.379867	1.155677	-8593.67	-722.3758	-1247.185	18.06293	1.296053	549579.2	3903.544	5.055171	69.99461	-.954125	-5.205137	-13.71687	-10281.56	.8262734	.1439472	-.7726002	-.8351834	.1406355	-.1740297	-.6036857	-.679709	1.561435	.4980894	.9630423	.0908251	.0660118	1.684395	-.024739	-.6437511	.045316	-.5296054	.8234425	-.4757239	.2692676	-1.166061
AN011	44.215068	9.8394001	78.484604	222.795	0	11	11	42	14.103973	InsH2Bfabp_CD15_10dpf_vast01_tank02_plate01_sec16b_200817_1100_c02	19	74	insH2Bfabp	CD15	SEC16B	200817	1100	c02	1	0	0	1	1	1	10	3	.3729309		1	1	1	0	0	1	236	0	.62706913	.0647517	.30817916	2054	1	SEC16B	3	197015	8209	2680	47	8	24	1	1351605	71104	102	185	108	57	0	200817_200817_1100_c02	143	197418	8163	66.333543	98.332337	1	23793	35	44.10853	1	4310.0551	1348337.4	1	14	2.138e+09	8353.0101	18687.94	4322.3057	1726424.6	1	18	2.123e+09	8294.6898	16953.707	4312.4969	1351657.1	1	15	2.131e+09	8322.7597	18592.054	4322.835	1741228.6	1	23	2.185e+09	8536.3491	17150.218	8/17/2020 10:55	4310.055	14	1348337	1726425	18	271.4863	26413.27	35515.49	22.24652	87.72404	.6719421	14.31783	22.41464	88.57215	.954806	15.46918	-10.94147	-60480.35	633.7011	-3283.186	-1.370708	-2.703947	-108566.9	-10178.23	6.613244	16.47621	-11.97969	-2.269985	46.28313	63813.34	10.44188	.159222	.9241241	.9714479	-1.134514	-1.01688	.6235933	-2.32884	-.1992013	-.8276041	-.3099763	-.8392736	.0660118	-.0825485	-.9896026	-.4795057	.6744897	1.100569	1.563442	2.099128	2.161062	-.1809456
AN012	29.845171	11.039327	73.421081	184.81858	0	12	12	42	18.829217	InsH2Bfabp_CD15_10dpf_vast01_tank02_plate01_sec16b_200817_1100_d02	19	74	insH2Bfabp	CD15	SEC16B	200817	1100	d02	1	0	0	1	1	1	10	3	.0610134	0	0	0	0	1	0	0	871	1	.93898656	0	.06101344	4835	1	SEC16B	1	285370	9205	6131	65	15	31	1	1878124	94677	107	205	140	53	0	200817_200817_1100_d02	63	161307	3949	59.099203	81.568124	1	20549	19	16.96482	0	4357.8252	1304254.2	1	15	2.113e+09	8253.6428	18665.932	4350.352	1709437.3	1	20	2.228e+09	8704.2746	17604.909	4342.6042	1300336.3	1	14	2.091e+09	8166.2106	18549.212	4365.7206	1713953.2	1	27	2.280e+09	8906.5623	17768.414	8/17/2020 10:58	4357.825	15	1304254	1709437	20	345.7757	-47269.55	-27526.47	17.20182	49.77155	1.865905	-.0561195	16.00204	45.39092	1.445284	.1284829	-3.941471	27874.65	1629.701	167.8146	16.62929	4.296052	417952.1	13394.77	11.61324	36.47621	20.02031	-6.269985	-33.71687	27702.34	-45.77036	.3146702	.6556518	.793115	-.5168467	.5074458	1.348083	.4459558	1.044936	1.21679	.5840145	.2755487	.63364	.5938214	.5938214	-.8871465	-.2595891	.2674059	.2599896	1.646095	1.87074	.009641
